time;time;;;;;;;;;;;;
174;159;;;;;;;;;;;;
188;166;;;;;;;;;;;;
159;216;;;;;;;;;;;;
207;222;;;;;;;;;;;;
159;169;;;;;;;;;;;;
169;170;;;;;;;;;;;;
180;155;;;;;;;;;;;;
188;150;;;;;;;;;;;;
173;249;;;;;;;;;;;;
173;155;;;;;;;;;;;;
169;171;;;;;;;;;;;;
218;254;;;;;;;;;;;;
191;168;;;;;;;;;;;;
204;159;;;;;;;;;;;;
187;155;;;;;;;;;;;;
175;159;;;;;;;;;;;;
204;239;;;;;;;;;;;;
154;156;;;;;;;;;;;;
173;160;;;;;;;;;;;;
175;164;;;;;;;;;;;;
177;169;;;;;;;;;;;;
171;177;;;;;;;;;;;;
174;183;;;;;;;;;;;;
189;183;;;;;;;;;;;;
190;155;;;;;;;;;;;;
172;171;;;;;;;;;;;;
209;164;;;;;;;;;;;;
174;159;;;;;;;;;;;;
175;160;;;;;;;;;;;;
177;166;;;;;;;;;;;;
176;162;;;;;;;;;;;;
170;211;;;;;;;;;;;;
171;152;;;;;;;;;;;;
187;158;;;;;;;;;;;;
189;263;;;;;;;;;;;;
203;168;;;;;;;;;;;;
170;168;;;;;;;;;;;;
188;195;;;;;;;;;;;;
173;161;;;;;;;;;;;;
174;164;;;;;;;;;;;;
172;165;;;;;;;;;;;;
187;153;;;;;;;;;;;;
169;156;;;;;;;;;;;;
177;171;;;;;;;;;;;;
188;153;;;;;;;;;;;;
161;160;;;;;;;;;;;;
202;181;;;;;;;;;;;;
178;160;;;;;;;;;;;;
169;189;;;;;;;;;;;;
173;179;;;;;;;;;;;;
205;164;;;;;;;;;;;;
188;152;;;;;;;;;;;;
173;156;;;;;;;;;;;;
203;151;;;;;;;;;;;;
189;167;;;;;;;;;;;;
172;190;;;;;;;;;;;;
207;158;;;;;;;;;;;;
191;155;;;;;;;;;;;;
171;173;;;;;;;;;;;;
188;160;;;;;;;;;;;;
186;217;;;;;;;;;;;;
236;217;;;;;;;;;;;;
172;170;;;;;;;;;;;;
176;184;;;;;;;;;;;;
204;149;;;;;;;;;;;;
175;165;;;;;;;;;;;;
175;155;;;;;;;;;;;;
231;283;;;;;;;;;;;;
203;156;;;;;;;;;;;;
170;152;;;;;;;;;;;;
202;190;;;;;;;;;;;;
178;149;;;;;;;;;;;;
173;226;;;;;;;;;;;;
177;171;;;;;;;;;;;;
175;168;;;;;;;;;;;;
171;147;;;;;;;;;;;;
221;265;;;;;;;;;;;;
216;163;;;;;;;;;;;;
173;149;;;;;;;;;;;;
592;540;;;;;;;;;;;;
175;148;;;;;;;;;;;;
177;151;;;;;;;;;;;;
592;538;;;;;;;;;;;;
174;182;;;;;;;;;;;;
175;222;;;;;;;;;;;;
616;536;;;;;;;;;;;;
204;160;;;;;;;;;;;;
191;174;;;;;;;;;;;;
592;584;;;;;;;;;;;;
209;163;;;;;;;;;;;;
172;153;;;;;;;;;;;;
598;547;;;;;;;;;;;;
175;172;;;;;;;;;;;;
157;165;;;;;;;;;;;;
594;570;;;;;;;;;;;;
186;165;;;;;;;;;;;;
174;163;;;;;;;;;;;;
592;556;;;;;;;;;;;;
189;164;;;;;;;;;;;;
170;157;;;;;;;;;;;;
628;560;;;;;;;;;;;;
186;180;;;;;;;;;;;;
159;193;;;;;;;;;;;;
188;179;;;;;;;;;;;;
171;157;;;;;;;;;;;;
188;202;;;;;;;;;;;;
170;180;;;;;;;;;;;;
171;181;;;;;;;;;;;;
157;150;;;;;;;;;;;;
174;200;;;;;;;;;;;;
171;174;;;;;;;;;;;;
157;183;;;;;;;;;;;;
181;152;;;;;;;;;;;;
174;177;;;;;;;;;;;;
174;185;;;;;;;;;;;;
265;257;;;;;;;;;;;;
590;548;;;;;;;;;;;;
204;175;;;;;;;;;;;;
592;552;;;;;;;;;;;;
172;161;;;;;;;;;;;;
583;541;;;;;;;;;;;;
189;150;;;;;;;;;;;;
171;198;;;;;;;;;;;;
187;149;;;;;;;;;;;;
206;188;;;;;;;;;;;;
160;171;;;;;;;;;;;;
250;205;;;;;;;;;;;;
174;179;;;;;;;;;;;;
221;249;;;;;;;;;;;;
600;552;;;;;;;;;;;;
231;266;;;;;;;;;;;;
215;207;;;;;;;;;;;;
175;169;;;;;;;;;;;;
157;172;;;;;;;;;;;;
175;183;;;;;;;;;;;;
173;178;;;;;;;;;;;;
176;184;;;;;;;;;;;;
177;162;;;;;;;;;;;;
189;171;;;;;;;;;;;;
187;159;;;;;;;;;;;;
220;244;;;;;;;;;;;;
206;162;;;;;;;;;;;;
172;149;;;;;;;;;;;;
175;243;;;;;;;;;;;;
592;540;;;;;;;;;;;;
580;537;;;;;;;;;;;;
594;555;;;;;;;;;;;;
172;198;;;;;;;;;;;;
188;161;;;;;;;;;;;;
170;168;;;;;;;;;;;;
175;157;;;;;;;;;;;;
594;542;;;;;;;;;;;;
591;537;;;;;;;;;;;;
584;566;;;;;;;;;;;;
171;218;;;;;;;;;;;;
186;167;;;;;;;;;;;;
170;166;;;;;;;;;;;;
172;215;;;;;;;;;;;;
593;543;;;;;;;;;;;;
587;538;;;;;;;;;;;;
594;554;;;;;;;;;;;;
172;187;;;;;;;;;;;;
252;161;;;;;;;;;;;;
174;158;;;;;;;;;;;;
174;187;;;;;;;;;;;;
590;599;;;;;;;;;;;;
593;536;;;;;;;;;;;;
595;558;;;;;;;;;;;;
162;196;;;;;;;;;;;;
172;161;;;;;;;;;;;;
174;157;;;;;;;;;;;;
172;194;;;;;;;;;;;;
157;180;;;;;;;;;;;;
187;169;;;;;;;;;;;;
185;210;;;;;;;;;;;;
173;183;;;;;;;;;;;;
175;154;;;;;;;;;;;;
173;218;;;;;;;;;;;;
220,4802158;215,4730216;;;;;;;;;;;;
;356,8517766;;;;;;;;;;;;
382,0609137;;;;;;;;;;;;;
